decimalLongitude,decimalLatitude,agricultural,built,coast,forest,other,sand/heather,water,wetland,main_habitat
6.05,51.4,7.9529000000000005,8.3296,0.0,1.358,1.3822999999999999,0.0124,0.3107,0.0,built
6.1,51.4,9.0235,4.8185,0.0,3.442,1.7943,0.0433,0.2224,0.0,agricultural
6.15,51.4,8.034,3.363,0.0,4.2658,2.2637,0.1691,0.7879,0.4612,agricultural
6.2,51.4,3.0781,0.1405,0.0,1.2547,0.0882,0.0124,0.0077,0.0868,agricultural
3.45,51.45,0.0155,0.1448,19.0785,0.030699999999999998,0.0583,0.0,0.0001,0.0,coast
3.5,51.45,6.8643,1.379,7.7706,1.2946,1.8736000000000002,0.0,0.144,0.0,coast
3.55,51.45,8.1583,6.6062,0.066,0.39280000000000004,3.5137,0.0,0.5902,0.0,agricultural
3.6,51.45,7.359800000000001,7.4508,0.0351,0.3165,3.3085,0.0,0.8424,0.0128,built
3.65,51.45,9.280100000000001,5.9455,0.9715,0.1454,2.7892,0.0,0.1449,0.0501,agricultural
3.7,51.45,9.9763,5.6179,0.0091,0.26839999999999997,3.242,0.0,0.15150000000000002,0.0598,agricultural
3.75,51.45,15.899000000000001,1.3856,0.0,0.14250000000000002,1.7688,0.0,0.1291,0.0014,agricultural
3.8,51.45,14.4626,2.5786,0.0,0.1644,2.0438,0.0,0.0723,0.0039,agricultural
3.85,51.45,12.3797,4.1147,0.0,0.3008,2.1086,0.0,0.4151,0.0065,agricultural
3.9,51.45,13.0427,3.2755,0.31910000000000005,0.2288,2.0232,0.0,0.3183,0.1176,agricultural
3.95,51.45,10.7627,3.7762,2.4423999999999997,0.058499999999999996,2.1182,0.0,0.1679,0.0,agricultural
4.0,51.45,12.4306,3.3267,0.0305,0.10200000000000001,2.3777,0.0,1.0565,0.0,agricultural
4.05,51.45,4.6326,1.0349,13.0084,0.0034999999999999996,0.6288,0.0,0.0163,0.0,coast
4.15,51.45,0.008,0.0,19.0302,0.0,0.186,0.0,0.1009,0.0,coast
4.2,51.45,1.9727000000000001,0.0567,6.5684,0.1421,0.8433999999999999,0.0,9.3486,0.3932,water
4.25,51.45,3.7088000000000005,5.0155,0.0,0.36269999999999997,2.0296,0.0228,7.933800000000001,0.2506,water
4.3,51.45,3.4328,2.8411,0.0,9.5857,2.5220000000000002,0.7805,0.0479,0.1138,forest
4.35,51.45,9.5387,0.842,0.0,6.4947,1.9878,0.1596,0.0278,0.04,agricultural
4.4,51.45,12.2249,0.9859,0.0,0.5135000000000001,0.5572,0.0,0.06530000000000001,0.0614,agricultural
4.45,51.45,7.045,0.9656,0.0,0.8611,0.619,0.1098,0.0431,0.0319,agricultural
4.5,51.45,5.7523,0.3307,0.0,2.9960000000000004,0.3931,0.2774,0.0234,0.0012,agricultural
4.55,51.45,12.3351,1.6041,0.0,3.3084000000000002,0.7835000000000001,0.6174,0.045700000000000005,0.629,agricultural
4.6,51.45,13.740300000000001,2.5935,0.0,1.8814,0.9400000000000001,0.0367,0.0713,0.05979999999999999,agricultural
4.65,51.45,11.727699999999999,4.0971,0.0,1.4445000000000001,1.3795,0.0175,0.1802,0.0364,agricultural
4.7,51.45,5.1776,1.7566,0.0,0.6614,0.7376,0.0,0.0947,0.0214,agricultural
4.8,51.45,6.6884999999999994,0.3699,0.0,0.5899,0.2118,0.0046,0.0357,0.1102,agricultural
4.85,51.45,14.6521,1.3421,0.0,1.1858,1.9213,0.0,0.2165,0.006,agricultural
4.9,51.45,9.9592,0.8301,0.0,6.2943999999999996,1.923,0.1833,0.0336,0.0048,agricultural
4.95,51.45,14.1964,2.5281,0.0,1.1392,1.2016,0.13849999999999998,0.0702,0.0,agricultural
5.0,51.45,5.0785,0.1217,0.0,3.7189,0.5361,0.2578,0.0388,0.3728,agricultural
5.05,51.45,4.5664,0.1905,0.0,6.6597,0.8827,0.3876,0.0336,0.729,forest
5.1,51.45,9.5166,3.5797,0.0,3.2832,1.6401000000000001,1.128,0.0357,0.1426,agricultural
5.15,51.45,13.427999999999999,2.4133,0.0,2.0962,1.1897,0.0051,0.1502,0.0417,agricultural
5.2,51.45,12.8973,1.9366,0.0,2.9424,1.1261,0.013600000000000001,0.2113,0.18580000000000002,agricultural
5.25,51.45,9.3801,2.0346,0.0,5.9495000000000005,1.5122,0.247,0.19230000000000003,0.0063,agricultural
5.3,51.45,6.7659,0.8801,0.0,6.270099999999999,2.0436,3.2190000000000003,0.08499999999999999,0.0661,agricultural
5.35,51.45,3.0282,5.9205,0.0,3.1887000000000003,5.0317,1.7965,0.3439,0.0023,built
5.4,51.45,1.7349,7.6449,0.0,3.102,5.7729,0.1386,0.8017000000000001,0.10220000000000001,built
5.45,51.45,1.0017,12.454,0.0,0.37470000000000003,5.2486,0.0011,0.2466,0.0012,built
5.5,51.45,8.689,5.0632,0.0,2.3322,2.6549,0.0047,0.39070000000000005,0.1928,agricultural
5.55,51.45,6.4731000000000005,3.5986,0.0,5.7128,2.9165,0.30979999999999996,0.1158,0.1977,agricultural
5.6,51.45,5.8986,8.3104,0.0,1.6531,3.1754000000000002,0.0,0.237,0.0456,built
5.65,51.45,3.2478,10.3462,0.0,1.3192,3.5268,0.0643,0.8065,0.0088,built
5.7,51.45,7.391,3.9253,0.0,5.1713,2.0638,0.1131,0.5983,0.0635,agricultural
5.75,51.45,10.2164,4.8317,0.0,2.2379,1.9442000000000002,0.0054,0.0528,0.0341,agricultural
5.8,51.45,11.8392,4.2967,0.0,1.011,1.7161000000000002,0.0233,0.0504,0.389,agricultural
5.85,51.45,14.015,1.8053,0.0,1.8494,1.0969,0.0413,0.068,0.4438,agricultural
5.9,51.45,14.8876,1.7181,0.0,1.5085,0.9463,0.006,0.0549,0.2037,agricultural
5.95,51.45,11.786,1.3497,0.0,4.3891,1.2762,0.49550000000000005,0.0268,0.0,agricultural
6.0,51.45,11.5429,3.9077,0.0,2.5362999999999998,1.1863,0.0724,0.0782,0.0,agricultural
6.05,51.45,10.9887,4.0065,0.0,1.2776,2.8031,0.0041,0.24320000000000003,0.0,agricultural
6.1,51.45,10.0368,1.7985,0.0,5.6471,1.1431,0.5582,0.0914,0.0475,agricultural
6.15,51.45,8.5263,2.5499,0.0,4.7938,1.7431999999999999,0.0813,1.5257,0.103,agricultural
6.2,51.45,3.1727000000000003,0.331,0.0,2.9562,0.4364,0.15300000000000002,0.26789999999999997,0.1873,agricultural
3.4,51.5,0.6103000000000001,0.7826,16.789,0.0976,0.762,0.0,0.2641,0.0,coast
3.45,51.5,12.5943,1.0028,2.1685,0.5647,2.6113,0.0,0.36410000000000003,0.0,agricultural
3.5,51.5,16.5172,1.1977,0.0,0.1358,1.3171,0.0,0.138,0.0,agricultural
3.55,51.5,16.0036,1.867,0.0,0.134,0.9506,0.0,0.3204,0.0301,agricultural
3.6,51.5,11.9909,3.9554,0.0,0.1772,2.6233,0.0,0.5578,0.0,agricultural
3.65,51.5,11.2752,1.5753,0.0,0.791,1.3162,0.0,4.3445,0.0034,agricultural
3.7,51.5,11.5426,0.2322,0.0116,1.4122000000000001,1.5372999999999999,0.0138,4.4764,0.0784,agricultural
3.75,51.5,15.475200000000001,0.3507,0.0,0.2989,0.6824,0.0201,2.3341,0.1431,agricultural
3.8,51.5,15.1565,1.0547,0.0,0.11660000000000001,1.3084000000000002,0.0062,1.6102999999999998,0.0512,agricultural
3.85,51.5,9.9968,3.525,2.2049,0.1765,2.0998,0.0,1.1958,0.1058,agricultural
3.9,51.5,10.1018,1.9203,4.7056,0.066,1.7562,0.0,0.7216,0.0331,agricultural
3.95,51.5,8.2128,0.8511,9.0659,0.09459999999999999,0.952,0.0,0.1267,0.0,coast
4.0,51.5,2.6009,0.5999,14.6781,0.0312,0.9391999999999999,0.0,0.4547,0.0,coast
4.05,51.5,4.152699999999999,0.9307,12.4501,0.3727,1.1638000000000002,0.0,0.199,0.0352,coast
4.1,51.5,7.6663,0.9316,9.2333,0.06609999999999999,0.7493000000000001,0.0,0.657,0.0,coast
4.15,51.5,11.343900000000001,0.5602,3.7682,0.10439999999999999,1.3532,0.0,2.0961,0.0773,agricultural
4.2,51.5,10.0616,3.0447,0.0,0.28059999999999996,1.3738000000000001,0.0,4.3729,0.1686,agricultural
4.25,51.5,6.3187,8.2499,0.0,0.6632,3.5229999999999997,0.0,0.2865,0.2627,built
4.3,51.5,11.7916,2.1531,0.0,2.844,2.1765,0.1001,0.2158,0.0223,agricultural
4.35,51.5,14.601700000000001,2.8517,0.0,0.5142,1.2886,0.0,0.0469,0.0,agricultural
4.4,51.5,11.263900000000001,4.9109,0.0,0.3927,2.3418,0.0,0.3926,0.0,agricultural
4.45,51.5,4.1583,10.408,0.0,0.7828999999999999,3.7223,0.0139,0.21710000000000002,0.0,built
4.5,51.5,8.6943,2.4205,0.0,5.8233999999999995,1.6263,0.6507,0.0883,0.0,agricultural
4.55,51.5,9.785300000000001,5.2113,0.0,1.789,2.2738,0.0462,0.0616,0.1348,agricultural
4.6,51.5,12.9573,1.7284,0.0,2.6709,0.6192,0.1286,0.04819999999999999,1.1491,agricultural
4.65,51.5,13.0366,2.7283,0.0,1.8356,1.3695,0.0086,0.11549999999999999,0.20879999999999999,agricultural
4.7,51.5,12.1708,2.5287,0.0,2.2714,2.1055,0.0033,0.1882,0.0354,agricultural
4.75,51.5,9.6034,2.0601,0.0,4.358499999999999,1.3227,0.2839,0.5536,0.4129,agricultural
4.8,51.5,9.650800000000002,1.2645,0.0,6.4935,1.0682,0.2469,0.0791,0.4971,agricultural
4.85,51.5,8.6718,1.8954,0.0,6.5419,2.0475,0.0129,0.077,0.057,agricultural
4.9,51.5,9.443,2.3067,0.0,6.0994,1.1408,0.2305,0.054,0.0256,agricultural
4.95,51.5,13.2131,1.2684,0.0,2.5784000000000002,1.8649,0.3167,0.051199999999999996,0.0108,agricultural
5.0,51.5,7.7991,3.676,0.0,3.2437,2.2856,1.6393,0.1373,0.5229,agricultural
5.05,51.5,5.7517,8.1213,0.0,1.8527,2.9615,0.0871,0.3974,0.1271,built
5.1,51.5,8.2331,1.3681,0.0,3.5772,5.5024,0.1552,0.4413,0.0214,agricultural
5.15,51.5,13.3509,2.8887,0.0,1.3725999999999998,1.2087,0.0,0.2635,0.2148,agricultural
5.2,51.5,15.376000000000001,1.1009,0.0,1.0695000000000001,1.3654,0.1013,0.051,0.24230000000000002,agricultural
5.25,51.5,12.8774,2.1108,0.0,2.2387,1.2919,0.0056,0.2105,0.5844999999999999,agricultural
5.3,51.5,10.8754,3.3965,0.0,3.8147,1.1011,0.0,0.1054,0.0,agricultural
5.35,51.5,8.2813,4.3474,0.0,4.2516,2.3672999999999997,0.0,0.0456,0.0,agricultural
5.4,51.5,9.9998,2.8309,0.0,4.1754999999999995,1.7772000000000001,0.317,0.11149999999999999,0.0813,agricultural
5.45,51.5,7.4648,5.2506,0.0,3.2068000000000003,2.7591,0.21070000000000003,0.246,0.1657,agricultural
5.5,51.5,11.7126,2.2148,0.0,3.144,1.7247,0.0569,0.24780000000000002,0.1878,agricultural
5.55,51.5,10.8194,2.7973,0.0,3.8302,1.5545,0.0773,0.1706,0.0542,agricultural
5.6,51.5,9.8262,5.978,0.0,0.9662,2.0194,0.0,0.5121,0.0016,agricultural
5.65,51.5,11.6101,2.3228,0.0,3.1458000000000004,1.7812999999999999,0.0111,0.4367,0.0,agricultural
5.7,51.5,10.8071,2.3458,0.0,3.9764,1.8447,0.243,0.0635,0.017,agricultural
5.75,51.5,3.6193999999999997,1.2327,0.0,10.738900000000001,2.9409,0.27140000000000003,0.4926,0.005,forest
5.8,51.5,10.237,2.8434,0.0,4.5143,0.6813,0.6519,0.0742,0.2983,agricultural
5.85,51.5,7.9426,4.7271,0.0,5.4048,0.8958999999999999,0.2394,0.0087,0.086,agricultural
5.9,51.5,11.685,1.583,0.0,4.7667,1.2252,0.0099,0.0276,0.0057,agricultural
5.95,51.5,6.678100000000001,8.6091,0.0,0.7518,3.1913,0.0392,0.0329,0.0,built
6.0,51.5,9.0721,3.4286,0.0,4.1482,2.1188000000000002,0.22340000000000002,0.3024,0.0076,agricultural
6.05,51.5,11.5806,2.8614,0.0,2.4143,1.6871,0.0148,0.6382,0.1047,agricultural
6.1,51.5,10.4884,1.4653,0.0,4.7368999999999994,1.1431,0.1402,1.1998,0.1298,agricultural
6.15,51.5,4.9181,0.9583,0.0,5.0134,0.639,2.4477,0.7461,1.2396,forest
6.2,51.5,0.8976000000000001,0.0784,0.0,0.7121999999999999,0.2578,0.0175,0.099,0.0,agricultural
3.45,51.55,1.1711,0.5104,11.9755,0.063,0.8882000000000001,0.0,0.0040999999999999995,0.0,coast
3.5,51.55,5.3287,1.1716,5.1364,1.733,1.2168,0.0,0.0499,0.0,agricultural
3.55,51.55,8.892199999999999,1.0549,6.0041,1.5396,1.6154000000000002,0.0,0.0888,0.0,agricultural
3.6,51.55,7.6686,0.7046,4.4472000000000005,1.0502,1.8182,0.0,3.5498999999999996,0.0458,agricultural
3.65,51.55,8.3503,0.7964,1.9172,1.7306000000000001,2.4974,0.0071,3.9257,0.0587,agricultural
3.7,51.55,13.8842,1.233,2.129,0.13479999999999998,1.6314,0.0,0.1557,0.1148,agricultural
3.75,51.55,15.6865,0.6821,0.4349,0.44,0.9804999999999999,0.0036,0.9853,0.0715,agricultural
3.8,51.55,15.6319,1.0107,0.0,0.11760000000000001,1.1642,0.0006,1.3582,0.0,agricultural
3.85,51.55,10.4677,0.7573,6.7797,0.1157,1.0239,0.0,0.1387,0.0,agricultural
3.95,51.55,1.574,0.0271,17.3986,0.0004,0.27990000000000004,0.0,0.0025,0.0,coast
4.0,51.55,11.545300000000001,0.6515,6.0322000000000005,0.015,0.7742,0.0,0.1943,0.0713,agricultural
4.05,51.55,17.3205,0.8965,0.0034,0.09590000000000001,0.8210999999999999,0.0,0.1446,0.0,agricultural
4.1,51.55,16.678,1.5293,0.0161,0.0303,0.8514,0.0,0.1708,0.0058,agricultural
4.15,51.55,17.0579,0.6715,0.0,0.0478,0.7764,0.0,0.7296,0.0,agricultural
4.2,51.55,15.292900000000001,1.2002,0.0,0.3638,0.9196,0.0014,1.3649,0.1388,agricultural
4.25,51.55,15.2367,2.31,0.0,0.23009999999999997,1.3265,0.0,0.1514,0.027600000000000003,agricultural
4.3,51.55,11.6235,3.6789,0.0,1.7046000000000001,1.8258999999999999,0.0,0.39149999999999996,0.0575,agricultural
4.35,51.55,16.9816,0.6982,0.0,0.40140000000000003,0.6342000000000001,0.0,0.4365,0.1282,agricultural
4.4,51.55,15.8781,1.5843,0.0,0.4173,0.9158,0.0,0.48769999999999997,0.0,agricultural
4.45,51.55,10.130799999999999,6.8031,0.0,0.2593,1.919,0.0,0.1456,0.0232,agricultural
4.5,51.55,10.773200000000001,5.1733,0.0,0.8272,2.3454,0.0041,0.15189999999999998,0.0054,agricultural
4.55,51.55,9.8733,4.9858,0.0,1.1616,3.1585,0.0148,0.0851,0.0024,agricultural
4.6,51.55,7.1265,9.1082,0.0,0.3427,2.5838,0.0,0.1201,0.0,built
4.65,51.55,10.427,4.8747,0.0,1.6566,2.0981,0.0026,0.22249999999999998,0.0,agricultural
4.7,51.55,6.7,7.166,0.0,1.657,3.5636,0.0,0.194,0.0008,built
4.75,51.55,1.5198,10.9577,0.0,2.6926,3.2984,0.0083,0.5686,0.2341,built
4.8,51.55,5.7874,7.5872,0.0,1.511,4.1331,0.01,0.2445,0.0092,built
4.85,51.55,10.597,2.0346,0.0,3.9489,2.4379,0.12190000000000001,0.1364,0.0024,agricultural
4.9,51.55,5.6651,4.8288,0.0,3.5362,4.5911,0.4894,0.1749,0.0,agricultural
4.95,51.55,8.6924,4.7845,0.0,1.8394,2.9919000000000002,0.04,0.47409999999999997,0.4573,agricultural
5.0,51.55,1.5218,8.0307,0.0,4.2614,4.8557,0.1606,0.3993,0.047,built
5.05,51.55,1.2368000000000001,13.0959,0.0,0.6307,3.9606,0.1483,0.2029,0.0085,built
5.1,51.55,7.5103,7.2821,0.0,1.0109,2.8911,0.0178,0.4779,0.0872,agricultural
5.15,51.55,8.4069,5.112,0.0,3.0967,2.0344,0.0321,0.1396,0.46440000000000003,agricultural
5.2,51.55,6.1821,2.8327,0.0,6.457199999999999,2.0516,0.28409999999999996,0.3408,1.1301999999999999,forest
5.25,51.55,7.66,0.625,0.0,4.5497000000000005,0.5671,1.8534000000000002,0.11019999999999999,3.9087,agricultural
5.3,51.55,9.1124,5.9907,0.0,1.2593999999999999,2.6133,0.0,0.27280000000000004,0.0446,agricultural
5.35,51.55,10.7475,2.3111,0.0,4.3499,1.5766,0.0,0.21400000000000002,0.0941,agricultural
5.4,51.55,13.7122,2.0444,0.0,1.4707,1.8155999999999999,0.0,0.1824,0.0335,agricultural
5.45,51.55,11.1942,4.4179,0.0,1.2227000000000001,2.1345,0.021400000000000002,0.31020000000000003,0.0,agricultural
5.5,51.55,13.4661,2.9757,0.0,1.1657,1.1308,0.2352,0.1101,0.1916,agricultural
5.55,51.55,14.357099999999999,1.5682,0.0,1.8939,1.1392,0.007,0.2709,0.0439,agricultural
5.6,51.55,13.0647,2.3575,0.0,2.3413,1.1902,0.037,0.27649999999999997,0.0145,agricultural
5.65,51.55,12.0186,4.454,0.0,0.9642,1.692,0.0,0.1499,0.0,agricultural
5.7,51.55,10.9579,3.8595,0.0,2.2698,2.0072,0.0154,0.1725,0.0,agricultural
5.75,51.55,12.6524,1.482,0.0,3.5958,1.1412,0.3399,0.0382,0.0288,agricultural
5.8,51.55,12.615,0.8146,0.0,4.4984,0.9130999999999999,0.3229,0.1143,0.005,agricultural
5.85,51.55,14.421100000000001,1.3405,0.0,2.4095,0.8214,0.2552,0.032,0.0009,agricultural
5.9,51.55,10.841000000000001,1.9549,0.0,5.3084,1.1519,0.0014,0.0209,0.0,agricultural
5.95,51.55,10.4637,1.2769,0.0,5.0886,2.0134,0.2977,0.1357,0.0062,agricultural
6.0,51.55,11.0885,2.0335,0.0,2.9722,2.1131,0.143,0.8449,0.0858,agricultural
6.05,51.55,7.544499999999999,1.4393,0.0,4.817,1.5068000000000001,1.3643,2.1623,0.448,agricultural
6.1,51.55,6.386,0.3365,0.0,5.005999999999999,0.525,1.3406,0.3403,0.1107,agricultural
6.15,51.55,1.5125,0.1432,0.0,0.033299999999999996,0.0334,0.0026,0.0003,0.0,agricultural
3.65,51.6,0.0566,0.213,17.5671,0.0,1.4249,0.0,0.0012,0.0,coast
3.7,51.6,0.1659,0.1285,16.5428,0.0,2.4259,0.0,0.0,0.0,coast
3.75,51.6,0.13060000000000002,0.0,18.8364,0.0,0.1002,0.0,0.1768,0.018,coast
3.8,51.6,0.8733000000000001,0.117,17.5869,0.002,0.46040000000000003,0.0038,0.0555,0.163,coast
3.85,51.6,1.0229,0.09,17.6226,0.0070999999999999995,0.3018,0.0,0.2178,0.0,coast
3.9,51.6,4.4512,1.8479,11.5955,0.0323,0.9384,0.0,0.3866,0.0095,coast
3.95,51.6,9.7669,0.6175,6.5301,0.5278,1.0581,0.0,0.7616,0.0,agricultural
4.0,51.6,8.8713,0.7501,8.4253,0.0979,0.6195,0.0,0.3608,0.1366,agricultural
4.05,51.6,8.39,0.4304,9.7158,0.0346,0.6248,0.0,0.0502,0.0155,coast
4.1,51.6,11.1194,0.5458,6.5804,0.09330000000000001,0.7553,0.0,0.1303,0.0374,agricultural
4.15,51.6,11.5795,0.664,3.7744999999999997,0.2433,0.9718,0.0062,2.0208000000000004,0.0,agricultural
4.2,51.6,11.5891,0.2549,0.0,0.6675,0.5222,0.0,6.2275,0.0,agricultural
4.25,51.6,11.5138,0.323,0.9427,0.4569,0.48019999999999996,0.0055,5.3976,0.1408,agricultural
4.3,51.6,15.1908,0.409,0.7941,0.0625,0.5465,0.0,2.1483,0.1084,agricultural
4.35,51.6,14.1837,2.7905,0.0,0.1488,1.4451999999999998,0.0,0.6837,0.0096,agricultural
4.4,51.6,13.8917,3.4087,0.0,0.21459999999999999,0.9857,0.0,0.7599,0.0,agricultural
4.45,51.6,15.502,1.8477,0.0,0.21309999999999998,1.375,0.0,0.3218,0.0,agricultural
4.5,51.6,14.6251,2.1627,0.0,0.2925,1.8765,0.0,0.3037,0.0,agricultural
4.55,51.6,15.3821,1.7786,0.0,0.37029999999999996,1.3375,0.0,0.3883,0.003,agricultural
4.6,51.6,14.2082,2.9303,0.0,0.6395,0.9788,0.0,0.505,0.0,agricultural
4.65,51.6,15.239600000000001,1.2042,0.0,1.0236,1.3269000000000002,0.0,0.4173,0.0464,agricultural
4.7,51.6,9.5667,5.3016,0.0,0.3234,3.134,0.0013,0.7157,0.2172,agricultural
4.75,51.6,8.1546,6.3303,0.0,1.0002,2.7145,0.0048000000000000004,1.0338,0.0218,agricultural
4.8,51.6,5.4006,4.7798,0.0,3.9880999999999998,3.699,0.33340000000000003,1.0047,0.0547,agricultural
4.85,51.6,4.3817,6.5151,0.0,4.301,3.6887,0.10389999999999999,0.2694,0.0,built
4.9,51.6,9.173300000000001,6.4135,0.0,1.1164,2.1903,0.0173,0.3467,0.0,agricultural
4.95,51.6,12.3546,4.4633,0.0,0.6543,1.4927000000000001,0.0014,0.2696,0.0241,agricultural
5.0,51.6,8.8892,1.9753,0.0,4.4773000000000005,2.4699,0.0349,0.059300000000000005,1.3545,agricultural
5.05,51.6,5.5694,2.0101,0.0,8.5493,2.187,0.42060000000000003,0.4475,0.0765,forest
5.1,51.6,8.219999999999999,2.2217,0.0,4.6659,0.7543,3.0595,0.0594,0.28,agricultural
5.15,51.6,11.3287,2.4061,0.0,3.6382,1.0655000000000001,0.0916,0.27090000000000003,0.45439999999999997,agricultural
5.2,51.6,12.5129,3.4437,0.0,1.7783,1.4435,0.0,0.0782,0.0065,agricultural
5.25,51.6,9.8723,3.5483,0.0,2.8791,2.5569,0.0041,0.3262,0.0574,agricultural
5.3,51.6,9.222299999999999,2.6442,0.0,3.3903,3.0548,0.0284,0.7343,0.1772,agricultural
5.35,51.6,12.5409,3.1358,0.0,1.8964999999999999,1.5912,0.0076,0.1442,0.0045,agricultural
5.4,51.6,10.3421,5.5035,0.0,0.8597,2.4048,0.001,0.1484,0.0,agricultural
5.45,51.6,8.8242,4.0777,0.0,4.0415,1.8852,0.0073,0.3761,0.0264,agricultural
5.5,51.6,8.033,7.6887,0.0,0.2433,2.7184,0.0,0.5589999999999999,0.0276,agricultural
5.55,51.6,10.707,5.3635,0.0,0.8167,2.146,0.0052,0.2193,0.0,agricultural
5.6,51.6,13.1041,3.761,0.0,0.9485,1.2986,0.0011,0.14600000000000002,0.0,agricultural
5.65,51.6,11.4988,4.9466,0.0,0.3874,2.3614,0.0,0.060399999999999995,0.0021,agricultural
5.7,51.6,13.7733,2.6405,0.0,1.6643,1.0853,0.0286,0.0684,0.0,agricultural
5.75,51.6,15.9758,1.5431,0.0,0.7056,0.9466000000000001,0.0116,0.07880000000000001,0.0,agricultural
5.8,51.6,9.1606,0.6296,0.0,5.648300000000001,1.7595999999999998,1.8315,0.034199999999999994,0.1942,agricultural
5.85,51.6,13.4836,3.1459,0.0,0.9702999999999999,1.619,0.0148,0.026099999999999998,0.0,agricultural
5.9,51.6,11.4766,3.2187,0.0,2.6961,1.5717,0.0011,0.29610000000000003,0.0,agricultural
5.95,51.6,14.1434,2.6615,0.0,0.5676,1.153,0.0,0.7291000000000001,0.0032,agricultural
6.0,51.6,9.5176,1.8299,0.0,4.4032,1.5771000000000002,1.0385,0.7501,0.1444,agricultural
6.05,51.6,10.1036,1.2758,0.0,3.9358000000000004,1.294,1.3851,0.0711,0.2486,agricultural
3.65,51.65,0.0016,0.0,17.9467,1.067,0.0714,0.0,0.0274,0.0,coast
3.7,51.65,3.7831,1.3918,9.3192,2.1323,2.5383,0.0,0.0758,0.0005,coast
3.75,51.65,5.1991000000000005,0.1621,13.015099999999999,0.1638,0.5720000000000001,0.0,0.1245,0.0053,coast
3.8,51.65,2.5097,0.084,14.5924,0.1104,0.31880000000000003,0.0071,1.5435,0.0747,coast
3.85,51.65,11.106300000000001,0.6108,5.5579,0.0571,1.023,0.0,0.8775,0.0079,agricultural
3.9,51.65,14.511899999999999,2.2255,0.0,0.62,1.5263,0.0,0.3326,0.0247,agricultural
3.95,51.65,17.4762,0.7916,0.0,0.060899999999999996,0.7253000000000001,0.0,0.1863,0.0,agricultural
4.0,51.65,11.6688,1.5648,0.0,0.1846,0.8552,0.0072,4.9356,0.024,agricultural
4.05,51.65,5.3024,1.5545,0.1318,0.0564,2.1478,0.0465,10.001299999999999,0.0,water
4.1,51.65,0.8861999999999999,0.0898,8.0512,0.2796,1.3255000000000001,0.0023,8.6051,0.0,water
4.15,51.65,5.0328,0.2283,1.1873,0.5937,1.986,0.0,10.2118,0.0,water
4.2,51.65,8.5739,1.8185,0.0,0.3051,1.3813,0.0,7.1539,0.0076,agricultural
4.25,51.65,14.5344,0.8617,0.0,0.0503,1.2853999999999999,0.0,2.5073,0.0,agricultural
4.3,51.65,12.2171,1.1644,0.0,0.033299999999999996,0.7501,0.0,5.0366,0.0381,agricultural
4.35,51.65,6.1849,0.8908,0.0,0.9884000000000001,0.7525,0.0,10.379000000000001,0.0434,water
4.4,51.65,12.5983,1.2725,0.0012,0.6809000000000001,2.125,0.0,2.4285,0.1337,agricultural
4.45,51.65,12.355400000000001,0.4864,0.0,0.2555,0.6152,0.0,5.396599999999999,0.1301,agricultural
4.5,51.65,9.2739,2.2964,0.0,0.9579,0.8912,0.0,5.7964,0.0227,agricultural
4.55,51.65,3.9736,10.0426,0.0,0.4272,1.7035,0.0797,3.0134000000000003,0.0,built
4.6,51.65,11.3124,4.2699,0.0,1.056,1.7224,0.0,0.8766999999999999,0.0,agricultural
4.65,51.65,15.301499999999999,1.1717,0.0,0.1592,2.5536000000000003,0.0,0.0538,0.0,agricultural
4.7,51.65,16.0638,1.296,0.0,0.1982,1.1824,0.0001,0.3591,0.1395,agricultural
4.75,51.65,13.1423,3.7586,0.0,0.208,1.9064999999999999,0.0,0.2228,0.0,agricultural
4.8,51.65,8.0942,7.9789,0.0,0.3699,1.9969000000000001,0.0,0.7987,0.0,agricultural
4.85,51.65,10.2526,5.0605,0.0,0.2781,2.8531999999999997,0.0,0.784,0.0107,agricultural
4.9,51.65,14.4415,2.6694,0.0,0.4043,1.3105,0.0,0.4108,0.0,agricultural
4.95,51.65,14.1596,2.7096,0.0,0.6796,1.253,0.0,0.3778,0.06,agricultural
5.0,51.65,8.2225,7.8458,0.0,0.2669,2.5285,0.0,0.24530000000000002,0.1318,agricultural
5.05,51.65,3.8290999999999995,7.6753,0.0041,2.8628,3.3273,1.1008,0.4047,0.0291,built
5.1,51.65,5.0783000000000005,4.6761,0.0,6.244,1.6526,1.1347,0.4587,0.0,forest
5.15,51.65,8.7575,2.9895,0.0,4.9038,2.1761,0.107,0.2762,0.0298,agricultural
5.2,51.65,10.4807,3.1401,0.0,2.2155,2.8639,0.056600000000000004,0.46040000000000003,0.0112,agricultural
5.25,51.65,5.405,7.1969,0.0,2.342,2.9993999999999996,0.1465,1.0272999999999999,0.1393,built
5.3,51.65,7.8703,4.9796,0.0,1.1878,3.458,0.027,1.657,0.058,agricultural
5.35,51.65,10.4634,4.7197,0.0,0.8464,2.225,0.002,0.9671000000000001,0.0,agricultural
5.4,51.65,12.4407,2.7292,0.0,1.914,1.6019999999999999,0.0631,0.4225,0.0374,agricultural
5.45,51.65,12.4265,2.661,0.0,2.5957,1.3678,0.0013,0.1718,0.0113,agricultural
5.5,51.65,14.487300000000001,2.315,0.0,1.3022,1.0549,0.0287,0.059,0.0,agricultural
5.55,51.65,11.6225,2.3168,0.0,3.2194,1.8386,0.116,0.1097,0.0131,agricultural
